,Date Created,Tweet Count,News Source,Tweet Text,Compound Score,Positive Score,Negative Score,Neutral Score
891,Sun Jan 07 02:51:28 +0000 2018,92,Fox News,".@SebGorka on new Clinton probe: ""We saw FBI agents destroy Clinton's laptops. That's corruption."" @JudgeJeanine https://t.co/wAVctxoQUB",-0.5423,0.0,0.189,0.811
892,Sun Jan 07 02:47:41 +0000 2018,93,Fox News,".@SebGorka on new Clinton probe: ""This has to be investigated preferably by FBI agents from field offices that have… https://t.co/lO9m5462IW",0.0,0.0,0.0,1.0
893,Sun Jan 07 02:38:46 +0000 2018,94,Fox News,".@Jim_Jordan on Clinton probe: ""Until this week, we hadn't seen much difference between this attorney general and t… https://t.co/A4OpogQjxs",0.0,0.0,0.0,1.0
894,Sun Jan 07 02:33:26 +0000 2018,95,Fox News,".@RepMarkMeadows on new Clinton probe: ""If the attorney general is willing to be transparent, we'll applaud him...… https://t.co/rssE7rBRjb",0.4588,0.15,0.0,0.85
895,Sun Jan 07 02:25:19 +0000 2018,96,Fox News,".@JudgeJeanine: ""And for all those naysayers who say this is nothing more than a deflection from the Mueller invest… https://t.co/B5onJn0Sr3",0.0,0.0,0.0,1.0
896,Sun Jan 07 02:08:00 +0000 2018,97,Fox News,'You've Departed Science': @TuckerCarlson Battles Activist Over 'Bomb Cyclone' and Global Warming https://t.co/DEjYWyHdEq,-0.6369,0.092,0.333,0.575
897,Sun Jan 07 02:06:06 +0000 2018,98,Fox News,"SUNDAY: @WilliamJBennett hosts ""The Wise Guys,"" a powerful discussion on America's future - Tune in at 8p &amp; 11p ET… https://t.co/ZyI97lQ1wE",0.7096,0.258,0.0,0.742
898,Sun Jan 07 02:01:24 +0000 2018,99,Fox News,OPINION: Why political risks may dampen world economies in 2018  https://t.co/CXwsjQtnca,-0.2732,0.0,0.174,0.826
899,Sun Jan 07 01:52:33 +0000 2018,100,Fox News,".@ScottBaio on @POTUS: ""I'm from Brooklyn, President @realDonaldTrump is from Queens. This is what we do, we mess w… https://t.co/aAHhOl2pyY",-0.3612,0.0,0.116,0.884
900,Sun Jan 07 04:33:47 +0000 2018,1,The New York Times,Does the NFL have a Usain Bolt? Here are the league’s fastest players. https://t.co/vKexcQ2qoS https://t.co/5lOGsx5gd4,0.0,0.0,0.0,1.0
901,Sun Jan 07 04:16:59 +0000 2018,2,The New York Times,January has arguably become a more important month in the TV calendar than September https://t.co/PyfrYBWmdZ,0.024,0.13,0.124,0.746
902,Sun Jan 07 04:00:24 +0000 2018,3,The New York Times,You may not want to know the answer to this question https://t.co/wxnH3XqEaK,-0.0572,0.0,0.1,0.9
903,Sun Jan 07 03:43:56 +0000 2018,4,The New York Times,The key to this bright soup is the Parmesan-rosemary-lemon topping https://t.co/VubjFDvs9t,0.5228,0.252,0.0,0.748
904,Sun Jan 07 03:27:42 +0000 2018,5,The New York Times,"""I was itching to touch him, to have his hands on me. I wanted to be more desirable than God."" https://t.co/5taKiwWSTh",0.3804,0.12,0.0,0.88
905,Sun Jan 07 03:11:03 +0000 2018,6,The New York Times,Half the people in this Utah county are Native American. But American Indians have never controlled the local gover… https://t.co/uNBuXbJIpD,0.0,0.0,0.0,1.0
906,Sun Jan 07 02:54:47 +0000 2018,7,The New York Times,Nothing seems to have captured the imagination of people here like the saxophone https://t.co/HqNLAimcRy,0.3612,0.161,0.0,0.839
907,Sun Jan 07 02:34:16 +0000 2018,8,The New York Times,"""People use the term '3-D selfie' a lot. It really isn’t that."" https://t.co/Vdq9LrJiEf",0.0,0.0,0.0,1.0
908,Sun Jan 07 02:13:25 +0000 2018,9,The New York Times,New Jersey is now the last state in the nation where drivers are not allowed to pump their own gasoline https://t.co/jSbFU0HcVk,0.0,0.0,0.0,1.0
909,Sun Jan 07 01:55:34 +0000 2018,10,The New York Times,"""I became more patient, less anxious, more capable of loving, less afraid of death and decline"" https://t.co/GpZKVGjR43",0.2928,0.267,0.221,0.512
910,Sun Jan 07 01:39:13 +0000 2018,11,The New York Times,"With floor-to-ceiling windows looking out over a steep lot, the airy home has the feeling of a treehouse https://t.co/yVW6F8gLdh",0.128,0.086,0.0,0.914
911,Sun Jan 07 01:22:59 +0000 2018,12,The New York Times,Want to be more well read in 2018? Sync your calendar to keep up with the latest and greatest in books.… https://t.co/QLfpsPnR1U,0.7841,0.293,0.0,0.707
912,Sun Jan 07 01:05:58 +0000 2018,13,The New York Times,"Where pot entrepreneurs go when the banks just say no
https://t.co/GVxsuIkIQS",-0.296,0.0,0.18,0.82
913,Sun Jan 07 00:49:16 +0000 2018,14,The New York Times,Gunmen Kill 13 in Restive Southern Region of Senegal https://t.co/f7uMDmmkaq,-0.6908,0.0,0.343,0.657
914,Sun Jan 07 00:34:40 +0000 2018,15,The New York Times,Opinion: The Alt-Right’s Asian Fetish https://t.co/MEnl0LU8BM,0.0,0.0,0.0,1.0
915,Sun Jan 07 00:26:30 +0000 2018,16,The New York Times,"Why more men are choosing nursing as a profession, and why that is good news https://t.co/UGe3mF7e6b",0.4404,0.172,0.0,0.828
916,Sun Jan 07 00:08:52 +0000 2018,17,The New York Times,People see Hanyu for the first time and they become hysterical or they’re moved to tears https://t.co/EcwTJtFZ0y,-0.25,0.0,0.167,0.833
917,Sat Jan 06 23:51:10 +0000 2018,18,The New York Times,"This cat sensed death. What if computers could, too?
https://t.co/gYUS6BGBXS",-0.5994,0.0,0.302,0.698
918,Sat Jan 06 23:34:41 +0000 2018,19,The New York Times,"Opinion: Publicly, we say #MeToo. Privately, we have misgivings. https://t.co/1eZw08MPSy",0.0,0.0,0.0,1.0
919,Sat Jan 06 23:17:03 +0000 2018,20,The New York Times,This is a wonderful do-ahead chicken dish https://t.co/eZRpFD1S5j,0.5719,0.381,0.0,0.619
920,Sun Jan 07 04:33:47 +0000 2018,21,The New York Times,Does the NFL have a Usain Bolt? Here are the league’s fastest players. https://t.co/vKexcQ2qoS https://t.co/5lOGsx5gd4,0.0,0.0,0.0,1.0
921,Sun Jan 07 04:16:59 +0000 2018,22,The New York Times,January has arguably become a more important month in the TV calendar than September https://t.co/PyfrYBWmdZ,0.024,0.13,0.124,0.746
922,Sun Jan 07 04:00:24 +0000 2018,23,The New York Times,You may not want to know the answer to this question https://t.co/wxnH3XqEaK,-0.0572,0.0,0.1,0.9
923,Sun Jan 07 03:43:56 +0000 2018,24,The New York Times,The key to this bright soup is the Parmesan-rosemary-lemon topping https://t.co/VubjFDvs9t,0.5228,0.252,0.0,0.748
924,Sun Jan 07 03:27:42 +0000 2018,25,The New York Times,"""I was itching to touch him, to have his hands on me. I wanted to be more desirable than God."" https://t.co/5taKiwWSTh",0.3804,0.12,0.0,0.88
925,Sun Jan 07 03:11:03 +0000 2018,26,The New York Times,Half the people in this Utah county are Native American. But American Indians have never controlled the local gover… https://t.co/uNBuXbJIpD,0.0,0.0,0.0,1.0
926,Sun Jan 07 02:54:47 +0000 2018,27,The New York Times,Nothing seems to have captured the imagination of people here like the saxophone https://t.co/HqNLAimcRy,0.3612,0.161,0.0,0.839
927,Sun Jan 07 02:34:16 +0000 2018,28,The New York Times,"""People use the term '3-D selfie' a lot. It really isn’t that."" https://t.co/Vdq9LrJiEf",0.0,0.0,0.0,1.0
928,Sun Jan 07 02:13:25 +0000 2018,29,The New York Times,New Jersey is now the last state in the nation where drivers are not allowed to pump their own gasoline https://t.co/jSbFU0HcVk,0.0,0.0,0.0,1.0
929,Sun Jan 07 01:55:34 +0000 2018,30,The New York Times,"""I became more patient, less anxious, more capable of loving, less afraid of death and decline"" https://t.co/GpZKVGjR43",0.2928,0.267,0.221,0.512
930,Sun Jan 07 01:39:13 +0000 2018,31,The New York Times,"With floor-to-ceiling windows looking out over a steep lot, the airy home has the feeling of a treehouse https://t.co/yVW6F8gLdh",0.128,0.086,0.0,0.914
931,Sun Jan 07 01:22:59 +0000 2018,32,The New York Times,Want to be more well read in 2018? Sync your calendar to keep up with the latest and greatest in books.… https://t.co/QLfpsPnR1U,0.7841,0.293,0.0,0.707
932,Sun Jan 07 01:05:58 +0000 2018,33,The New York Times,"Where pot entrepreneurs go when the banks just say no
https://t.co/GVxsuIkIQS",-0.296,0.0,0.18,0.82
933,Sun Jan 07 00:49:16 +0000 2018,34,The New York Times,Gunmen Kill 13 in Restive Southern Region of Senegal https://t.co/f7uMDmmkaq,-0.6908,0.0,0.343,0.657
934,Sun Jan 07 00:34:40 +0000 2018,35,The New York Times,Opinion: The Alt-Right’s Asian Fetish https://t.co/MEnl0LU8BM,0.0,0.0,0.0,1.0
935,Sun Jan 07 00:26:30 +0000 2018,36,The New York Times,"Why more men are choosing nursing as a profession, and why that is good news https://t.co/UGe3mF7e6b",0.4404,0.172,0.0,0.828
936,Sun Jan 07 00:08:52 +0000 2018,37,The New York Times,People see Hanyu for the first time and they become hysterical or they’re moved to tears https://t.co/EcwTJtFZ0y,-0.25,0.0,0.167,0.833
937,Sat Jan 06 23:51:10 +0000 2018,38,The New York Times,"This cat sensed death. What if computers could, too?
https://t.co/gYUS6BGBXS",-0.5994,0.0,0.302,0.698
938,Sat Jan 06 23:34:41 +0000 2018,39,The New York Times,"Opinion: Publicly, we say #MeToo. Privately, we have misgivings. https://t.co/1eZw08MPSy",0.0,0.0,0.0,1.0
939,Sat Jan 06 23:17:03 +0000 2018,40,The New York Times,This is a wonderful do-ahead chicken dish https://t.co/eZRpFD1S5j,0.5719,0.381,0.0,0.619
940,Sun Jan 07 04:33:47 +0000 2018,41,The New York Times,Does the NFL have a Usain Bolt? Here are the league’s fastest players. https://t.co/vKexcQ2qoS https://t.co/5lOGsx5gd4,0.0,0.0,0.0,1.0
941,Sun Jan 07 04:16:59 +0000 2018,42,The New York Times,January has arguably become a more important month in the TV calendar than September https://t.co/PyfrYBWmdZ,0.024,0.13,0.124,0.746
942,Sun Jan 07 04:00:24 +0000 2018,43,The New York Times,You may not want to know the answer to this question https://t.co/wxnH3XqEaK,-0.0572,0.0,0.1,0.9
943,Sun Jan 07 03:43:56 +0000 2018,44,The New York Times,The key to this bright soup is the Parmesan-rosemary-lemon topping https://t.co/VubjFDvs9t,0.5228,0.252,0.0,0.748
944,Sun Jan 07 03:27:42 +0000 2018,45,The New York Times,"""I was itching to touch him, to have his hands on me. I wanted to be more desirable than God."" https://t.co/5taKiwWSTh",0.3804,0.12,0.0,0.88
945,Sun Jan 07 03:11:03 +0000 2018,46,The New York Times,Half the people in this Utah county are Native American. But American Indians have never controlled the local gover… https://t.co/uNBuXbJIpD,0.0,0.0,0.0,1.0
946,Sun Jan 07 02:54:47 +0000 2018,47,The New York Times,Nothing seems to have captured the imagination of people here like the saxophone https://t.co/HqNLAimcRy,0.3612,0.161,0.0,0.839
947,Sun Jan 07 02:34:16 +0000 2018,48,The New York Times,"""People use the term '3-D selfie' a lot. It really isn’t that."" https://t.co/Vdq9LrJiEf",0.0,0.0,0.0,1.0
948,Sun Jan 07 02:13:25 +0000 2018,49,The New York Times,New Jersey is now the last state in the nation where drivers are not allowed to pump their own gasoline https://t.co/jSbFU0HcVk,0.0,0.0,0.0,1.0
949,Sun Jan 07 01:55:34 +0000 2018,50,The New York Times,"""I became more patient, less anxious, more capable of loving, less afraid of death and decline"" https://t.co/GpZKVGjR43",0.2928,0.267,0.221,0.512
950,Sun Jan 07 01:39:13 +0000 2018,51,The New York Times,"With floor-to-ceiling windows looking out over a steep lot, the airy home has the feeling of a treehouse https://t.co/yVW6F8gLdh",0.128,0.086,0.0,0.914
951,Sun Jan 07 01:22:59 +0000 2018,52,The New York Times,Want to be more well read in 2018? Sync your calendar to keep up with the latest and greatest in books.… https://t.co/QLfpsPnR1U,0.7841,0.293,0.0,0.707
952,Sun Jan 07 01:05:58 +0000 2018,53,The New York Times,"Where pot entrepreneurs go when the banks just say no
https://t.co/GVxsuIkIQS",-0.296,0.0,0.18,0.82
953,Sun Jan 07 00:49:16 +0000 2018,54,The New York Times,Gunmen Kill 13 in Restive Southern Region of Senegal https://t.co/f7uMDmmkaq,-0.6908,0.0,0.343,0.657
954,Sun Jan 07 00:34:40 +0000 2018,55,The New York Times,Opinion: The Alt-Right’s Asian Fetish https://t.co/MEnl0LU8BM,0.0,0.0,0.0,1.0
955,Sun Jan 07 00:26:30 +0000 2018,56,The New York Times,"Why more men are choosing nursing as a profession, and why that is good news https://t.co/UGe3mF7e6b",0.4404,0.172,0.0,0.828
956,Sun Jan 07 00:08:52 +0000 2018,57,The New York Times,People see Hanyu for the first time and they become hysterical or they’re moved to tears https://t.co/EcwTJtFZ0y,-0.25,0.0,0.167,0.833
957,Sat Jan 06 23:51:10 +0000 2018,58,The New York Times,"This cat sensed death. What if computers could, too?
https://t.co/gYUS6BGBXS",-0.5994,0.0,0.302,0.698
958,Sat Jan 06 23:34:41 +0000 2018,59,The New York Times,"Opinion: Publicly, we say #MeToo. Privately, we have misgivings. https://t.co/1eZw08MPSy",0.0,0.0,0.0,1.0
959,Sat Jan 06 23:17:03 +0000 2018,60,The New York Times,This is a wonderful do-ahead chicken dish https://t.co/eZRpFD1S5j,0.5719,0.381,0.0,0.619
960,Sun Jan 07 04:33:47 +0000 2018,61,The New York Times,Does the NFL have a Usain Bolt? Here are the league’s fastest players. https://t.co/vKexcQ2qoS https://t.co/5lOGsx5gd4,0.0,0.0,0.0,1.0
961,Sun Jan 07 04:16:59 +0000 2018,62,The New York Times,January has arguably become a more important month in the TV calendar than September https://t.co/PyfrYBWmdZ,0.024,0.13,0.124,0.746
962,Sun Jan 07 04:00:24 +0000 2018,63,The New York Times,You may not want to know the answer to this question https://t.co/wxnH3XqEaK,-0.0572,0.0,0.1,0.9
963,Sun Jan 07 03:43:56 +0000 2018,64,The New York Times,The key to this bright soup is the Parmesan-rosemary-lemon topping https://t.co/VubjFDvs9t,0.5228,0.252,0.0,0.748
964,Sun Jan 07 03:27:42 +0000 2018,65,The New York Times,"""I was itching to touch him, to have his hands on me. I wanted to be more desirable than God."" https://t.co/5taKiwWSTh",0.3804,0.12,0.0,0.88
965,Sun Jan 07 03:11:03 +0000 2018,66,The New York Times,Half the people in this Utah county are Native American. But American Indians have never controlled the local gover… https://t.co/uNBuXbJIpD,0.0,0.0,0.0,1.0
966,Sun Jan 07 02:54:47 +0000 2018,67,The New York Times,Nothing seems to have captured the imagination of people here like the saxophone https://t.co/HqNLAimcRy,0.3612,0.161,0.0,0.839
967,Sun Jan 07 02:34:16 +0000 2018,68,The New York Times,"""People use the term '3-D selfie' a lot. It really isn’t that."" https://t.co/Vdq9LrJiEf",0.0,0.0,0.0,1.0
968,Sun Jan 07 02:13:25 +0000 2018,69,The New York Times,New Jersey is now the last state in the nation where drivers are not allowed to pump their own gasoline https://t.co/jSbFU0HcVk,0.0,0.0,0.0,1.0
969,Sun Jan 07 01:55:34 +0000 2018,70,The New York Times,"""I became more patient, less anxious, more capable of loving, less afraid of death and decline"" https://t.co/GpZKVGjR43",0.2928,0.267,0.221,0.512
970,Sun Jan 07 01:39:13 +0000 2018,71,The New York Times,"With floor-to-ceiling windows looking out over a steep lot, the airy home has the feeling of a treehouse https://t.co/yVW6F8gLdh",0.128,0.086,0.0,0.914
971,Sun Jan 07 01:22:59 +0000 2018,72,The New York Times,Want to be more well read in 2018? Sync your calendar to keep up with the latest and greatest in books.… https://t.co/QLfpsPnR1U,0.7841,0.293,0.0,0.707
972,Sun Jan 07 01:05:58 +0000 2018,73,The New York Times,"Where pot entrepreneurs go when the banks just say no
https://t.co/GVxsuIkIQS",-0.296,0.0,0.18,0.82
973,Sun Jan 07 00:49:16 +0000 2018,74,The New York Times,Gunmen Kill 13 in Restive Southern Region of Senegal https://t.co/f7uMDmmkaq,-0.6908,0.0,0.343,0.657
974,Sun Jan 07 00:34:40 +0000 2018,75,The New York Times,Opinion: The Alt-Right’s Asian Fetish https://t.co/MEnl0LU8BM,0.0,0.0,0.0,1.0
975,Sun Jan 07 00:26:30 +0000 2018,76,The New York Times,"Why more men are choosing nursing as a profession, and why that is good news https://t.co/UGe3mF7e6b",0.4404,0.172,0.0,0.828
976,Sun Jan 07 00:08:52 +0000 2018,77,The New York Times,People see Hanyu for the first time and they become hysterical or they’re moved to tears https://t.co/EcwTJtFZ0y,-0.25,0.0,0.167,0.833
977,Sat Jan 06 23:51:10 +0000 2018,78,The New York Times,"This cat sensed death. What if computers could, too?
https://t.co/gYUS6BGBXS",-0.5994,0.0,0.302,0.698
978,Sat Jan 06 23:34:41 +0000 2018,79,The New York Times,"Opinion: Publicly, we say #MeToo. Privately, we have misgivings. https://t.co/1eZw08MPSy",0.0,0.0,0.0,1.0
979,Sat Jan 06 23:17:03 +0000 2018,80,The New York Times,This is a wonderful do-ahead chicken dish https://t.co/eZRpFD1S5j,0.5719,0.381,0.0,0.619
980,Sun Jan 07 04:33:47 +0000 2018,81,The New York Times,Does the NFL have a Usain Bolt? Here are the league’s fastest players. https://t.co/vKexcQ2qoS https://t.co/5lOGsx5gd4,0.0,0.0,0.0,1.0
981,Sun Jan 07 04:16:59 +0000 2018,82,The New York Times,January has arguably become a more important month in the TV calendar than September https://t.co/PyfrYBWmdZ,0.024,0.13,0.124,0.746
982,Sun Jan 07 04:00:24 +0000 2018,83,The New York Times,You may not want to know the answer to this question https://t.co/wxnH3XqEaK,-0.0572,0.0,0.1,0.9
983,Sun Jan 07 03:43:56 +0000 2018,84,The New York Times,The key to this bright soup is the Parmesan-rosemary-lemon topping https://t.co/VubjFDvs9t,0.5228,0.252,0.0,0.748
984,Sun Jan 07 03:27:42 +0000 2018,85,The New York Times,"""I was itching to touch him, to have his hands on me. I wanted to be more desirable than God."" https://t.co/5taKiwWSTh",0.3804,0.12,0.0,0.88
985,Sun Jan 07 03:11:03 +0000 2018,86,The New York Times,Half the people in this Utah county are Native American. But American Indians have never controlled the local gover… https://t.co/uNBuXbJIpD,0.0,0.0,0.0,1.0
986,Sun Jan 07 02:54:47 +0000 2018,87,The New York Times,Nothing seems to have captured the imagination of people here like the saxophone https://t.co/HqNLAimcRy,0.3612,0.161,0.0,0.839
987,Sun Jan 07 02:34:16 +0000 2018,88,The New York Times,"""People use the term '3-D selfie' a lot. It really isn’t that."" https://t.co/Vdq9LrJiEf",0.0,0.0,0.0,1.0
988,Sun Jan 07 02:13:25 +0000 2018,89,The New York Times,New Jersey is now the last state in the nation where drivers are not allowed to pump their own gasoline https://t.co/jSbFU0HcVk,0.0,0.0,0.0,1.0
989,Sun Jan 07 01:55:34 +0000 2018,90,The New York Times,"""I became more patient, less anxious, more capable of loving, less afraid of death and decline"" https://t.co/GpZKVGjR43",0.2928,0.267,0.221,0.512
990,Sun Jan 07 01:39:13 +0000 2018,91,The New York Times,"With floor-to-ceiling windows looking out over a steep lot, the airy home has the feeling of a treehouse https://t.co/yVW6F8gLdh",0.128,0.086,0.0,0.914
991,Sun Jan 07 01:22:59 +0000 2018,92,The New York Times,Want to be more well read in 2018? Sync your calendar to keep up with the latest and greatest in books.… https://t.co/QLfpsPnR1U,0.7841,0.293,0.0,0.707
992,Sun Jan 07 01:05:58 +0000 2018,93,The New York Times,"Where pot entrepreneurs go when the banks just say no
https://t.co/GVxsuIkIQS",-0.296,0.0,0.18,0.82
993,Sun Jan 07 00:49:16 +0000 2018,94,The New York Times,Gunmen Kill 13 in Restive Southern Region of Senegal https://t.co/f7uMDmmkaq,-0.6908,0.0,0.343,0.657
994,Sun Jan 07 00:34:40 +0000 2018,95,The New York Times,Opinion: The Alt-Right’s Asian Fetish https://t.co/MEnl0LU8BM,0.0,0.0,0.0,1.0
995,Sun Jan 07 00:26:30 +0000 2018,96,The New York Times,"Why more men are choosing nursing as a profession, and why that is good news https://t.co/UGe3mF7e6b",0.4404,0.172,0.0,0.828
996,Sun Jan 07 00:08:52 +0000 2018,97,The New York Times,People see Hanyu for the first time and they become hysterical or they’re moved to tears https://t.co/EcwTJtFZ0y,-0.25,0.0,0.167,0.833
